limit_balance,age,education_clean,marriage_clean,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
340000,29,1,2,0,0,0,0,0,0,82922,81084.0,74530.0,66897,64699.0,35540.0,3600.0,2962.0,2500.0,1800.0,1000.0,1000.0,0
20000000,42,1,2,0,0,0,0,0,2,163340,168701.0,172074.0,173907,184067.0,180612.0,8000.0,8000.0,6500.0,13500.0,0.0,7000.0,0
140000,24,1,2,0,0,0,0,0,0,25118,18948.0,16923.0,12103,11519.0,11611.0,2000.0,2001.0,401.0,1000.0,1000.0,1000.0,0
150000,40,2,1,0,0,0,0,0,0,106396,105332.0,82191.0,77262,49851.0,6666.0,7041.0,3000.0,3116.0,2500.0,5000.0,0.0,0
170000,26,2,1,0,0,0,0,0,0,55658,48292.0,23264.0,12346,28910.0,13837.0,5000.0,1000.0,375.0,18785.0,757.0,259.0,0
230000,42,2,1,0,0,0,0,2,0,5838,6369.0,6790.0,8171,7396.0,7757.0,1300.0,1200.0,2000.0,0.0,1000.0,2000.0,0
180000,43,2,2,0,0,0,0,0,0,164222,169073.0,171820.0,160018,164717.0,151235.0,7500.0,5900.0,6000.0,7000.0,7000.0,5000.0,0
140000,39,2,2,0,0,0,0,0,0,139079,143816.0,134472.0,130129,133031.0,136919.0,7000.0,4800.0,4659.0,5000.0,6100.0,6000.0,0
310000,28,1,2,0,0,0,0,0,0,153620,147023.0,127390.0,129886,130676.0,127738.0,6603.0,4600.0,4507.0,4027.0,4025.0,4018.0,0
30000000,29,1,1,0,0,0,0,0,0,64437,65905.0,67344.0,69268,70647.0,73044.0,2000.0,2000.0,2500.0,2100.0,3000.0,2000.0,0
50000,22,2,2,0,0,2,0,0,0,30631,30479.0,28301.0,26829,27173.0,26424.0,4809.0,0.0,1200.0,1500.0,943.0,1142.0,0
140000,26,2,2,0,0,0,0,0,0,182424,115115.0,120176.0,101065,64570.0,51521.0,10207.0,9120.0,3000.0,2117.0,2000.0,2000.0,0
130000,35,2,1,0,0,0,0,0,0,63281,56889.0,60955.0,62038,62393.0,65439.0,10000.0,5000.0,2142.0,5000.0,4000.0,9500.0,0
360000,28,2,2,0,0,0,0,0,0,264971,257086.0,253407.0,259551,265149.0,340930.0,9043.0,8847.0,10000.0,10000.0,80016.0,15000.0,0
50000,28,2,1,0,0,0,0,0,0,43206,42105.0,40591.0,31609,29662.0,24741.0,2100.0,2021.0,1500.0,1009.0,1000.0,1000.0,0
110000,41,2,1,0,0,0,0,0,0,182235,185646.0,168171.0,129227,49830.0,50287.0,6071.0,5070.0,3362.0,1755.0,2000.0,2000.0,0
50000000,31,1,2,0,0,0,0,0,0,67475,72191.0,64130.0,45766,45324.0,55011.0,6000.0,2332.0,1219.0,5000.0,54000.0,110000.0,0
50000,53,2,1,0,0,0,0,0,0,36997,36927.0,34929.0,31874,28993.0,29409.0,1607.0,2010.0,1505.0,1001.0,2007.0,2007.0,1
40000,24,1,2,0,0,0,0,0,-1,37412,38485.0,39575.0,39247,9687.0,33625.0,2000.0,20000.0,1359.0,600.0,33625.0,615.0,0
30000,26,2,2,0,0,0,0,0,2,27889,26990.0,24706.0,25022,26405.0,25861.0,2875.0,4900.0,2000.0,2100.0,0.0,2500.0,0
30000,23,2,2,0,0,0,0,0,2,28138,22517.0,24148.0,25437,28391.0,27801.0,2000.0,2000.0,2000.0,3700.0,0.0,1500.0,0
10000,22,1,2,0,0,2,0,0,0,6967,9199.0,8908.0,9676,9680.0,8343.0,2523.0,0.0,1000.0,4.0,167.0,3535.0,1
30000,33,2,1,0,0,0,0,0,0,11042,12051.0,13101.0,14413,14476.0,14792.0,1200.0,1250.0,1537.0,600.0,550.0,600.0,0
150000,34,2,2,0,0,0,0,0,0,18631,18831.0,15729.0,11907,14103.0,14413.0,3000.0,3000.0,1353.0,5000.0,3000.0,5000.0,0
230000,33,1,2,0,0,0,0,0,0,19518,21735.0,22599.0,20600,24132.0,38793.0,3735.0,3599.0,3600.0,4132.0,15000.0,5865.0,0
210000,41,2,2,0,0,0,0,0,0,227271,211597.0,99865.0,77754,49529.0,30683.0,9000.0,4000.0,3018.0,2000.0,3000.0,3000.0,0
280000,32,2,2,0,0,0,0,0,0,35038,36558.0,39070.0,40545,42995.0,46278.0,2000.0,3000.0,2000.0,3000.0,4000.0,7200.0,0
140000,32,1,2,0,0,0,0,0,0,130134,131475.0,137236.0,121914,71210.0,72778.0,5000.0,8000.0,5485.0,5000.0,3000.0,2000.0,1
50000,52,2,3,0,0,0,0,0,0,49854,51215.0,50144.0,10683,9953.0,9567.0,2500.0,1500.0,1300.0,800.0,1000.0,1500.0,0
70000,23,2,2,0,0,0,0,0,0,64882,63824.0,63352.0,28085,28487.0,27006.0,2782.0,2700.0,1732.0,1134.0,1128.0,1003.0,1
70000,22,2,2,0,0,0,0,0,0,53399,49108.0,49674.0,44568,31156.0,30954.0,1841.0,2243.0,1467.0,1076.0,1096.0,1494.0,0
160000,24,2,2,0,0,0,0,0,0,55559,51972.0,34983.0,26514,17602.0,9308.0,3010.0,3000.0,2000.0,1000.0,2000.0,0.0,0
30000,26,2,2,0,0,0,0,0,0,27110,27460.0,29710.0,29452,11124.0,0.0,1455.0,3623.0,2000.0,1038.0,0.0,0.0,1
170000,29,2,2,0,0,0,0,0,0,51401,47742.0,45529.0,42805,38017.0,39239.0,2100.0,2105.0,2447.0,1200.0,3000.0,2000.0,0
50000,37,3,1,0,0,0,0,0,0,39804,41106.0,41843.0,42839,43690.0,44232.0,1964.0,1701.0,1697.0,1548.0,1620.0,1774.0,0
70000,26,2,2,0,0,0,0,0,0,70805,70087.0,62750.0,53600,45215.0,46486.0,2600.0,2231.0,1800.0,1700.0,2000.0,2000.0,0
30000000,39,1,2,0,0,0,0,0,2,87540,89792.0,91558.0,93741,99802.0,97711.0,5000.0,4500.0,5000.0,8000.0,0.0,4000.0,0
170000,38,2,2,0,0,0,0,0,0,153123,151050.0,148362.0,142223,126060.0,123978.0,7000.0,6000.0,5012.0,5000.0,5000.0,5000.0,0
170000,45,2,1,0,0,0,0,0,0,169625,169944.0,169829.0,162988,125969.0,127643.0,6081.0,6336.0,5205.0,4452.0,4592.0,4677.0,0
20000,41,3,1,0,0,2,0,0,0,6667,8989.0,8685.0,7698,8425.0,7900.0,2600.0,0.0,1300.0,1000.0,286.0,505.0,0
60000,32,2,1,0,0,0,0,0,0,59274,59240.0,59631.0,58105,57194.0,60650.0,2131.0,2133.0,2050.0,2191.0,5300.0,0.0,0
120000,36,1,2,0,0,0,0,0,0,71199,71993.0,73652.0,75482,76686.0,47781.0,2574.0,2816.0,3200.0,2911.0,1800.0,2000.0,0
50000,42,2,1,0,0,0,0,0,0,49624,49357.0,49366.0,49221,48848.0,47545.0,2100.0,2150.0,2200.0,2000.0,2000.0,3000.0,0
110000,52,2,2,0,0,0,0,0,0,38298,39295.0,40331.0,41346,42013.0,42890.0,1935.0,1971.0,1986.0,1653.0,1706.0,1714.0,0
180000,52,2,1,0,0,0,0,0,0,76538,71888.0,65832.0,51621,51191.0,49918.0,3200.0,2200.0,1800.0,2000.0,1800.0,1500.0,0
70000,26,3,2,0,0,2,0,0,0,64494,69272.0,62196.0,62809,48047.0,49110.0,5916.0,0.0,2315.0,1718.0,2000.0,2000.0,1
20000000,37,3,2,0,0,0,0,0,0,103715,104025.0,97749.0,99168,58256.0,59313.0,3942.0,4949.0,4800.0,2256.0,2313.0,2194.0,0
20000,24,2,2,0,0,0,0,0,0,15408,17146.0,18856.0,18265,18123.0,18732.0,2000.0,2011.0,1650.0,600.0,900.0,900.0,0
90000,39,2,1,0,0,0,0,0,0,36703,38089.0,40162.0,41422,42172.0,34477.0,2000.0,3000.0,2000.0,1600.0,1500.0,2000.0,0
10000,46,2,2,0,0,0,0,0,0,8866,9844.0,9319.0,18202,9287.0,0.0,1143.0,1218.0,1000.0,372.0,0.0,0.0,0
20000,35,3,2,0,0,0,0,0,0,16958,17028.0,15421.0,13895,11592.0,11433.0,1699.0,1600.0,2000.0,1000.0,1500.0,1000.0,0
80000,41,2,2,0,0,0,0,0,0,80920,80956.0,73875.0,75949,44167.0,45362.0,3500.0,4000.0,3900.0,2000.0,2000.0,1500.0,0
140000,44,1,2,0,0,0,0,2,0,72763,75064.0,76892.0,79522,79623.0,80895.0,3905.0,4025.0,4924.0,2381.0,2926.0,3108.0,0
410000,41,1,1,0,0,0,0,0,0,396975,409780.0,383225.0,396283,274224.0,321787.0,30000.0,20000.0,20000.0,50000.0,30000.0,43312.0,0
180000,24,2,2,0,0,0,0,-1,0,8031,9269.0,9029.0,11186,23320.0,6666.0,2009.0,2626.0,3000.0,23320.0,1000.0,1000.0,1
210000,27,1,2,0,0,0,0,0,0,21275,18405.0,76779.0,67518,66364.0,65038.0,2079.0,67000.0,2300.0,2365.0,2000.0,2000.0,0
110000,25,1,2,0,0,0,0,0,0,92332,77807.0,75559.0,74371,75126.0,73799.0,2800.0,3703.0,2700.0,2200.0,1810.0,3000.0,0
130000,24,1,2,0,0,2,0,-1,-1,16078,16055.0,13371.0,4405,1292.0,390.0,4176.0,0.0,1000.0,1292.0,390.0,2165.0,0
10000000,29,2,2,0,0,0,0,-1,0,47107,60800.0,68095.0,64339,15522.0,51336.0,18000.0,10000.0,2635.0,15522.0,41136.0,2000.0,0
130000,28,2,2,0,0,-1,0,0,0,131630,65325.0,2315.0,101035,82288.0,86788.0,3600.0,2315.0,10000000.0,3500.0,8000.0,4000.0,0
230000,25,1,2,0,0,0,0,0,0,50757,52906.0,54454.0,53457,55128.0,52788.0,3000.0,3000.0,2000.0,2500.0,2500.0,2000.0,0
80000,28,1,2,0,0,0,0,0,0,70723,72151.0,73888.0,75345,75040.0,75211.0,3200.0,3500.0,3300.0,2800.0,2900.0,2900.0,0
420000,29,2,2,0,0,-1,0,-1,0,326239,318143.0,15926.0,4169,158062.0,156341.0,7108.0,17570.0,1000.0,158556.0,5000.0,5080.0,0
330000,43,2,1,0,0,0,0,0,0,15018,17365.0,19114.0,14093,16005.0,4935.0,3000.0,2500.0,3000.0,3000.0,170.0,2000.0,0
210000,44,2,2,0,0,0,0,0,0,84298,85379.0,87469.0,90380,91355.0,92565.0,3379.0,3469.0,4380.0,3355.0,3565.0,3607.0,0
220000,43,3,1,0,0,0,0,0,0,242526,228858.0,218878.0,193596,167149.0,157817.0,8100.0,8100.0,7000.0,5900.0,5600.0,5000.0,1
20000000,35,2,1,0,0,0,0,0,0,136264,138994.0,142744.0,146363,149920.0,153107.0,5000.0,6000.0,6000.0,6000.0,6000.0,6000.0,0
240000,31,2,2,0,0,0,0,2,2,173628,177556.0,179549.0,225556,219642.0,232652.0,8000.0,7000.0,50000.0,0.0,16302.0,0.0,0
20000000,40,4,2,0,0,0,0,0,0,201598,198373.0,152601.0,105588,73886.0,198487.0,10100.0,6700.0,5500.0,4500.0,127600.0,7500.0,0
120000,38,3,1,0,0,0,0,0,0,111098,114863.0,118038.0,118805,59210.0,61267.0,5600.0,6500.0,5000.0,3000.0,3000.0,3000.0,0
150000,47,3,2,0,0,0,0,0,0,153412,153720.0,150540.0,153103,152060.0,151470.0,7000.0,7000.0,7000.0,5200.0,5500.0,6300.0,0
70000,28,1,2,0,0,0,0,0,0,44397,44923.0,46189.0,39327,38618.0,38404.0,3000.0,3000.0,3000.0,2000.0,2000.0,1800.0,0
140000,32,2,1,0,0,0,0,0,0,142357,141236.0,133779.0,135943,111264.0,111785.0,5300.0,5300.0,5000.0,5000.0,4500.0,4500.0,0
280000,27,2,2,0,0,0,0,0,0,272507,219510.0,217637.0,177535,178337.0,180885.0,8533.0,8888.0,8006.0,6406.0,6606.0,7006.0,0
230000,37,3,1,0,0,0,0,0,0,225800,228342.0,189966.0,142377,143828.0,143698.0,8440.0,6100.0,7000.0,5356.0,5400.0,5200.0,0
50000,37,2,1,0,0,0,0,0,0,48890,49083.0,48102.0,91452,9551.0,9746.0,1787.0,2247.0,1900.0,382.0,195.0,199.0,0
190000,44,2,2,0,0,0,0,0,0,162051,168517.0,169675.0,171908,153857.0,153988.0,17917.0,7601.0,7602.0,6010.0,6010.0,6001.0,0
120000,32,2,1,0,0,0,0,0,0,111441,113869.0,116110.0,111978,112822.0,114969.0,5596.0,5498.0,5500.0,4000.0,4300.0,5012.0,0
50000,53,3,1,0,0,0,0,0,0,48549,49180.0,48521.0,8731,8777.0,9261.0,2277.0,2290.0,1500.0,1000.0,1000.0,2000.0,1
360000,47,3,1,0,0,0,0,0,0,366484,365469.0,364081.0,365927,363629.0,303097.0,14463.0,15861.0,13600.0,12057.0,9340.0,9515.0,0
420000,24,2,1,0,0,0,0,0,0,392639,397332.0,376317.0,214062,164003.0,162836.0,16117.0,20516.0,7092.0,6019.0,4636.0,5570.0,0
20000,22,2,2,0,0,0,0,0,0,16439,17140.0,18269.0,38082,19923.0,6825.0,1279.0,1408.0,1180.0,1000.0,500.0,500.0,0
210000,31,1,1,0,0,0,0,0,0,140994,140224.0,141553.0,143811,144587.0,146802.0,5100.0,5201.0,5160.0,5200.0,5300.0,6150.0,0
50000,32,2,1,0,0,0,0,0,0,11030,12048.0,13145.0,14160,14441.0,14743.0,1203.0,1300.0,1235.0,516.0,534.0,537.0,0
140000,29,2,2,0,0,0,0,-2,-2,132629,55185.0,56000.0,0,0.0,0.0,5000.0,2000.0,0.0,0.0,0.0,0.0,0
410000,32,1,2,0,0,0,0,2,2,35868,18762.0,18557.0,31003,30065.0,52726.0,3762.0,1557.0,13000.0,0.0,24897.0,0.0,1
110000,42,2,1,0,0,0,0,0,-1,108227,107529.0,108483.0,73177,51043.0,60581.0,4200.0,4306.0,1662.0,1170.0,60604.0,5000.0,1
20000000,47,1,3,0,0,0,0,0,0,202967,203188.0,198576.0,186981,137486.0,140473.0,7208.0,7282.0,5835.0,5000.0,5500.0,4954.0,1
50000,47,2,1,0,0,0,0,0,0,50593,50420.0,49695.0,47862,18371.0,18601.0,1798.0,2198.0,1296.0,805.0,676.0,695.0,0
20000,49,2,2,0,0,0,0,-1,-1,18260,19080.0,18871.0,17700,390.0,1320.0,1621.0,1292.0,1166.0,390.0,1320.0,0.0,1
150000,26,1,2,0,0,0,0,-1,-1,38580,38168.0,37775.0,36390,390.0,390.0,2000.0,3473.0,1000.0,390.0,390.0,390.0,0
210000,25,3,2,0,0,0,0,0,0,118408,120176.0,118191.0,104908,95946.0,118796.0,8600.0,5000.0,4000.0,3000.0,29066.0,5000.0,1
290000,31,1,2,0,0,0,0,0,0,41879,42882.0,43992.0,45061,46998.0,51046.0,2000.0,2100.0,2100.0,3000.0,5000.0,2050.0,0
280000,45,2,1,0,0,0,0,0,0,159633,149747.0,138933.0,128216,216598.0,103119.0,7000.0,6500.0,6500.0,3994.0,4000.0,3500.0,0
70000,42,3,2,0,0,2,0,0,0,69362,71775.0,70050.0,70415,48405.0,46514.0,6000.0,0.0,3000.0,1000.0,1500.0,2000.0,1
310000,33,2,1,0,0,0,0,0,0,73095,72437.0,71851.0,71120,70463.0,69876.0,2573.0,2594.0,2483.0,2458.0,2516.0,2461.0,0
180000,44,2,2,0,0,0,0,0,0,23611,24651.0,25631.0,23609,24529.0,25095.0,1436.0,1416.0,2150.0,1500.0,1000.0,1000.0,0
140000,50,2,2,0,0,0,0,0,0,128949,133778.0,131241.0,25994,25769.0,24552.0,7000.0,6000.0,3000.0,5000.0,4000.0,6000.0,1
20000,55,2,2,0,0,0,0,0,0,16503,17512.0,18481.0,15495,15938.0,16680.0,1289.0,1258.0,1260.0,700.0,1000.0,2100.0,0
110000,59,2,1,0,0,0,0,0,0,100800,40387.0,37689.0,37750,33281.0,30968.0,1914.0,2000.0,2000.0,1300.0,1500.0,5000.0,0
20000000,26,1,2,0,-1,0,0,-2,-2,26230,2829.0,6721.0,-780,-780.0,-780.0,2829.0,4000.0,780.0,0.0,0.0,0.0,0
50000,24,1,2,0,0,0,0,0,0,31292,32766.0,34426.0,34725,18049.0,19593.0,2000.0,2500.0,1353.0,1500.0,2000.0,1501.0,0
10000000,27,1,2,0,0,0,0,0,0,100751,99777.0,99479.0,94028,14578.0,33254.0,3592.0,4252.0,2620.0,408.0,26130.0,653.0,0
260000,38,1,1,0,0,0,0,0,0,162820,153457.0,143580.0,133477,122545.0,120772.0,6024.0,6012.0,6000.0,5000.0,5000.0,4000.0,0
20000000,35,2,1,0,0,2,0,0,2,187487,200774.0,196933.0,187887,101278.0,99382.0,16000.0,0.0,6451.0,9000.0,0.0,4000.0,1
150000,34,4,1,0,0,0,0,0,0,92000,94000.0,96000.0,98000,10000000.0,0.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0
230000,45,1,2,0,0,0,0,0,0,92129,92690.0,93596.0,79320,64268.0,65193.0,3510.0,3998.0,2431.0,1697.0,1971.0,2046.0,0
10000000,32,1,2,0,0,0,0,0,0,83845,87580.0,84140.0,86400,87275.0,89082.0,4500.0,3300.0,3881.0,2500.0,2519.0,2700.0,0
10000000,53,4,1,0,0,0,0,0,0,184438,188238.0,192080.0,196000,20000000.0,0.0,3800.0,3842.0,3920.0,4000.0,0.0,0.0,0
20000,55,2,1,0,0,0,0,0,0,15793,16823.0,17848.0,27843,19352.0,19938.0,1300.0,1302.0,1320.0,1137.0,1000.0,510.0,0
230000,24,2,2,0,0,2,0,0,0,64929,65093.0,59349.0,56418,52950.0,49439.0,6000.0,0.0,3000.0,2000.0,1500.0,3000.0,0
50000,22,2,1,0,0,0,0,0,0,47718,48719.0,47725.0,46467,14767.0,15085.0,2106.0,2200.0,2000.0,1000.0,700.0,800.0,0
270000,27,1,2,0,0,0,0,0,0,196192,200750.0,204418.0,197854,173743.0,149095.0,9000.0,9500.0,8929.0,7265.0,5400.0,5300.0,0
320000,41,1,1,0,0,0,0,0,0,95155,97797.0,99672.0,101953,102284.0,104090.0,4400.0,4520.0,5050.0,3590.0,3700.0,3750.0,0
20000,33,2,2,0,0,0,0,0,0,11635,12604.0,12870.0,12726,13336.0,2496.0,2000.0,1308.0,1000.0,1000.0,50.0,0.0,0
180000,33,2,1,0,0,0,0,0,0,70472,72518.0,73422.0,72687,68167.0,69746.0,3218.0,2708.0,3071.0,2500.0,2615.0,2500.0,0
20000,45,2,1,0,0,0,0,-1,-1,9779,9368.0,4494.0,5405,1000.0,3383.0,1063.0,1089.0,1000.0,3899.0,3383.0,0.0,0
80000,34,2,1,0,0,0,0,0,0,71435,72886.0,74678.0,74080,75251.0,77040.0,2642.0,3000.0,3274.0,3000.0,3000.0,3100.0,0
50000,34,2,3,0,0,0,0,0,0,50854,17429.0,17728.0,17886,18043.0,19134.0,1314.0,2000.0,1300.0,1000.0,1500.0,1000.0,0
80000,43,3,2,0,0,0,0,0,0,80707,77532.0,77492.0,78362,50001.0,50035.0,3332.0,3051.0,2600.0,1877.0,1767.0,1797.0,0
70000,32,2,1,0,0,0,0,0,0,57550,22049.0,17349.0,14654,23808.0,24852.0,3000.0,2000.0,4000.0,10000.0,2000.0,1400.0,0
510000,48,2,2,0,0,0,0,0,-1,113616,96756.0,72730.0,64746,24040.0,23791.0,9019.0,8000.0,20000.0,24040.0,23791.0,22503.0,0
10000000,55,3,1,0,0,0,0,0,0,17048,26593.0,50330.0,7495,9584.0,0.0,10000.0,35000.0,2000.0,2089.0,0.0,0.0,0
50000,22,2,2,0,0,0,0,-1,0,51159,51699.0,50584.0,20480,9413.0,9712.0,3000.0,2650.0,2100.0,10000.0,600.0,500.0,0
50000,24,2,2,0,0,0,0,0,0,19267,23553.0,21507.0,17827,7655.0,7881.0,5000.0,1700.0,2000.0,500.0,500.0,500.0,0
50000,47,1,1,0,0,2,2,2,2,45717,47974.0,49837.0,50807,49947.0,50424.0,3000.0,3000.0,2000.0,0.0,5000.0,0.0,0
130000,26,2,2,0,0,0,2,2,0,16435,17166.0,19478.0,19862,19403.0,21070.0,1300.0,2600.0,1000.0,0.0,2000.0,2000.0,1
50000,24,2,2,0,0,2,2,0,0,20378,23346.0,23670.0,22994,23473.0,23932.0,3300.0,1000.0,0.0,1000.0,1000.0,962.0,1
70000,47,3,1,0,0,2,2,0,0,62080,67523.0,68334.0,67132,66796.0,67743.0,6874.0,2030.0,0.0,1866.0,1878.0,1909.0,1
50000,55,2,1,0,0,0,2,2,0,21371,22389.0,25327.0,25668,24959.0,25506.0,1376.0,3314.0,1050.0,0.0,1100.0,950.0,0
80000,32,1,2,0,0,0,2,0,0,37639,38659.0,43427.0,42421,42344.0,43229.0,1650.0,5400.0,0.0,1662.0,1717.0,1600.0,0
10000000,48,2,1,0,0,2,2,2,2,11574,14570.0,16045.0,16508,15969.0,17733.0,3500.0,2000.0,1000.0,0.0,2000.0,0.0,0
80000,34,2,2,0,0,0,2,0,0,40570,41873.0,88361.0,43671,44541.0,47421.0,1983.0,4100.0,0.0,1596.0,3600.0,0.0,0
70000,35,3,1,0,0,2,2,2,2,27915,31009.0,31914.0,32394,31574.0,34053.0,3577.0,1700.0,1300.0,0.0,3000.0,1385.0,0
350000,33,2,2,0,0,0,2,0,0,25507,26580.0,31802.0,30895,27158.0,27927.0,1800.0,6000.0,0.0,1000.0,1000.0,668.0,0
20000,27,2,2,0,0,0,2,0,0,16679,14921.0,9470.0,9640,6110.0,5775.0,1554.0,2360.0,500.0,1000.0,3200.0,2000.0,0
20000,29,2,1,0,0,2,3,3,2,16196,17825.0,20234.0,20510,19897.0,19900.0,2200.0,3000.0,900.0,0.0,500.0,0.0,0
380000,30,1,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000000,43,1,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000000,37,1,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
360000,26,2,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000,27,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90000,34,2,1,1,-1,-1,-2,-2,-1,0,2098.0,0.0,0,0.0,501.0,2098.0,0.0,0.0,0.0,501.0,0.0,0
20000,28,1,2,1,-2,-2,-2,-1,0,0,0.0,0.0,0,12723.0,30000.0,0.0,0.0,0.0,12723.0,18000.0,32200.0,0
50000000,62,1,1,1,-2,-2,-2,-1,-1,0,0.0,0.0,0,1981.0,1700.0,0.0,0.0,0.0,1981.0,1700.0,13969.0,0
10000000,30,3,1,1,-2,-2,-2,-2,-2,-602,-602.0,-602.0,-602,-602.0,-602.0,0.0,0.0,0.0,0.0,0.0,0.0,0
260000,37,2,1,1,1,-2,-2,-1,0,5917,-15910.0,-15910.0,-15910,24090.0,13977.0,0.0,0.0,0.0,40000.0,507.0,656.0,0
210000,41,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000,45,1,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
210000,29,1,2,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000,48,2,1,1,-2,-2,-2,-2,-2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
360000,32,1,2,1,-1,-1,-1,-1,-1,2616,57077.0,5287.0,68445,13881.0,16240.0,57087.0,5295.0,68454.0,13889.0,16250.0,38313.0,0
150000,40,2,2,1,-1,-1,-1,-1,-2,-19,3894.0,5570.0,10516,-3.0,-3.0,3913.0,5606.0,10568.0,0.0,0.0,2379.0,0
230000,43,3,1,1,-1,2,-1,0,-1,0,3832.0,1823.0,3646,1823.0,1823.0,5655.0,0.0,3646.0,0.0,1823.0,1823.0,0
30000000,32,1,1,1,-1,-1,-1,-1,-1,-227,44791.0,-649.0,129798,558.0,522.0,45018.0,0.0,130447.0,560.0,524.0,6776.0,0
260000,29,1,2,1,2,-1,-1,-1,-2,56536,23827.0,29423.0,37900,-3400.0,-4000.0,778.0,29423.0,10000.0,0.0,0.0,24450.0,0
380000,35,1,1,1,-1,-1,-1,-2,-2,-6,15099.0,1299.0,0,0.0,0.0,15105.0,1300.0,0.0,0.0,0.0,0.0,0
150000,32,1,2,1,-1,-1,-1,0,-1,0,258.0,44476.0,18547,32581.0,95780.0,258.0,44476.0,18547.0,17000.0,95780.0,99983.0,1
420000,45,1,1,1,-1,-1,-1,-1,0,0,23621.0,29042.0,35000,292962.0,247622.0,23621.0,29052.0,35000.0,292962.0,0.0,606.0,0
50000000,37,1,1,1,-1,-1,-1,-1,0,0,2529.0,2971.0,184,64356.0,33348.0,2529.0,2971.0,200.0,38144.0,0.0,8479.0,0
20000000,31,1,2,1,-2,-2,-1,-1,-1,3028,1431.0,1818.0,4192,6066.0,1616.0,1473.0,1818.0,4192.0,6066.0,1616.0,2512.0,0
50000,27,1,2,1,-1,-1,-1,0,0,0,45000.0,1000.0,4874,5374.0,5874.0,45000.0,1000.0,4874.0,500.0,500.0,0.0,1
130000,29,2,2,1,-1,-1,-1,-1,0,-4,1198.0,101424.0,-1175,111715.0,52337.0,1202.0,101726.0,1228.0,114488.0,2000.0,2007.0,0
30000,36,2,1,1,-1,-1,-1,0,0,0,780.0,0.0,1170,780.0,0.0,780.0,0.0,1170.0,0.0,0.0,0.0,0
20000000,31,1,2,1,-1,-1,-1,-1,-1,0,6372.0,2180.0,6605,970.0,0.0,6372.0,2182.0,6605.0,970.0,0.0,0.0,0
10000000,38,1,1,1,-2,-2,-1,-1,2,0,0.0,0.0,53,4009.0,316.0,0.0,0.0,53.0,4328.0,0.0,10401.0,0
10000000,26,1,2,1,-1,-1,-1,-1,-1,0,632.0,0.0,316,632.0,0.0,632.0,0.0,316.0,632.0,0.0,316.0,0
250000,53,3,1,1,-1,-1,-1,-1,-1,-13,3823.0,839.0,0,1762.0,0.0,3836.0,839.0,0.0,1762.0,0.0,0.0,0
210000,53,2,1,1,-1,2,-1,-1,-1,-197,3195.0,1821.0,1683,0.0,1986.0,3392.0,2.0,1683.0,0.0,1986.0,1188.0,0
10000,54,3,3,1,2,0,0,0,0,8210,7936.0,8792.0,9117,9305.0,9504.0,0.0,1146.0,471.0,483.0,502.0,460.0,0
30000,24,2,2,1,2,2,0,0,0,15164,16607.0,17032.0,17448,18507.0,19046.0,2000.0,1000.0,1000.0,1500.0,1000.0,1000.0,1
10000000,26,2,2,1,2,0,0,0,0,48006,46561.0,46764.0,48298,49137.0,49576.0,0.0,2200.0,3000.0,2000.0,1800.0,2000.0,1
180000,38,2,1,1,2,2,0,0,0,2826,4612.0,4571.0,5071,5195.0,0.0,2000.0,200.0,500.0,124.0,0.0,0.0,1
50000,24,2,2,1,2,0,0,0,0,34069,23196.0,22883.0,18069,19273.0,19929.0,0.0,1636.0,700.0,1500.0,1000.0,500.0,0
30000000,38,1,2,1,3,2,0,0,-1,10361,9692.0,3772.0,1919,316.0,2360.0,0.0,3.0,0.0,0.0,2360.0,0.0,0
80000,31,2,2,1,2,0,0,2,2,54207,52775.0,53906.0,60099,61402.0,60272.0,0.0,2000.0,7100.0,2400.0,0.0,4600.0,0
340000,27,3,2,1,2,0,0,0,0,29221,14802.0,153697.0,153381,143426.0,139945.0,12.0,145000.0,5055.0,5017.0,5059.0,7382.0,0
